Name,Dept.,Rating,Difficulty,Would-Take-Again,Link
"Kiku, Dana",FIN,2,4.3,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2328070
"Shao, Yang",Computer Engineering,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2872081
"Peters, Stephen",FIN,3.3,3.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1010093
"Furlong, Madeline",ENGL,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3026936
"Wright, Peter ",Culinary Arts,3,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3045432
"Lyons, Angela",Agricultural Economics,2.6,4.5,45.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1890614
"Tipei, Sever",MUS,3.1,1.8,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1191597
"Hein, Rhiannon",HIST,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2967239
"Parente, Stephen",ECON,2.2,4,20,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2342921
"Rosch, David",Agriculture,4.1,2.2,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1874859
"Ragheb, Magdi",ENG,3.3,1.9,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1149038
"Marcinkowski, Matthew",FIN,3.7,3.5,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1208279
"Fritzsche, Peter",HIST,2.4,3.6,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1357501
"Patel, Sanjay",ENG,3,3.6,40,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=182105
"Carter-Black, Jan",SOCW,2.5,3,35.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2089945
"Vargas Salfate, Salvador ",PSYC,2,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2889855
"Song, Lena",ECON,2.7,4,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2958946
"Lemoine, Craig",Agricultural Economics,4.2,2.5,82.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2312397
"Bradley, Joe",BUS,5,1.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1708311
"Liu, Yang",BIOE,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3040880
"Cooney, Daniel",MATH,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2973255
"Driggs-Campbell, Katie",Computer Engineering,3,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2581530
"Gutierrez, Rochelle",EDUC,2.1,4,20.6897,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1211409
"Juraska, Janice",PSYC,3.3,3.2,27.2727,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=512820
" Borgschulte, Mark",ECON,3.8,3.8,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2996322
"Chhillar, Deepika",BUS,3.7,3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2726527
"Hummel, John",PSYC,4,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1805753
"Liu, Zilong",BUS,5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2842967
"Garcia, Juan",Art & Design,3,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2577492
"Raetzman, Lori",Biology,5,3.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1595289
"Wise, Kevin",ADV,2.7,4,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1852326
"Maldonado, Korinta",ANTH,2.2,2.9,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2097471
"Karahalios, Karrie",CS,3.6,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=827364
"Burgess, Steven ",Biology,2.4,3.1,28.5714,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2930848
"Oltheten, Elisabeth",FIN,4,3.8,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=615126
"Conroy, Jessica",GEOL,3.4,2.9,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1943165
"Tywoniw, Rurik ",Languages,1,4.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2886902
"Tumanov, Alexander",MATH,2.3,3.9,40,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=982118
"Harwood, Stacy",Urban Design & Development,3.8,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=842151
"Xie, Tao",CS,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1969244
"Validashti, Javid",MATH,4.7,2.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1633738
"Perez-Astros, Daniel",SPAN,4.9,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2626623
"Wilson, David",Geography,4.4,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=128894
"Holder, Charles",Accounting,4.8,4.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2539812
"Laura, Chiaramonte",DANC,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3032829
"Jack, Anderson",MATH,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3032747
"Dobbs, Theresa ",CS,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2897996
"Cheng-Devries, Chris",Biology,3.7,3.8,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=800932
"Hutner, Gordon",ENGL,2.2,4,20,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=611294
"Pierce, Lisa",LING,3.3,1.7,57.1429,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2811207
"Albin, Pierre",MATH,4.1,3.2,76.1905,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2105027
"Crespo, Ramon",ENGL,5,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2362317
"Zhang, Qiusi",LING,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2978630
"Barkan, Chris",Civil Engineering,4.5,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1320232
"Johnson, Travis",ENG,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3010133
"Augspurger, Carol",Biology,4,4.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=530870
"Doron, Grossman-Naples",MATH,5,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3030129
"Lo, Alex",Agriculture,4.5,1.9,90.9091,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=745176
"Van Riper, Carena",ENVS,4,2.9,75.7576,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2256360
"Faulkner, Thomas",PHYS,2.4,2.8,40,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2113235
"Huang, Jian",Electrical amp Comp. Engineering,2.1,3.3,28.5714,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2569579
"Schleife, Andre",Materials Engineering,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2146474
"Chen, William",Design,3.5,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2973136
"Mukachirayil, Savio",Design,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2985112
"Allen, Jont",Electrical amp Computer Engineering,3.5,3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2478966
"Stoppino, Eleanora",ITAL,4.8,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1146200
"Brown, Constance",Earth Science,1.2,3.9,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2624408
"Garimella, Vivek",ME,4.6,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2997669
"Hutchens, Shelby",ME,3.2,4.1,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1922347
"Bogdanov, Simeon",Electrical & Comp. Engineering,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2895277
"Pan, Yuan-Xiang",Foods & Nutrition,2.3,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2848123
"Novak, April","Nuclear, Plasma, & Radiological Engineering",5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2994427
"Kindratenko, Volodymyr",ENG,4.6,3.2,95.6522,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1550607
"Gupta, Indranil",CS,3.7,3.4,72.7273,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=831224
"Lima, Gerlando",Accounting,3.2,3.9,53.8462,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2796371
"Burt, Roger",MATH,1.4,4.4,10,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2609784
"Roberts, Krista",ENGL,1.6,4.6,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2827338
"Hogarth, Rana",HIST,4.5,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2476171
"Anakk, Sayeepriyadarshini",Biochem. amp Molecular Biology,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2678661
"Tomaszewski, Christopher",PHIL,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1521904
"Chan, Timothy",CS,2.7,4,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2574649
"Putnam, Jamie",CHEM,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2998586
"Delgado, Elena",Languages,3.5,2.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=611994
"Micale, Mark",HIST,4.4,2.8,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=301641
"Buckley, Cynthia",SOC,2.1,4.2,18.75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1863188
"Grill, Lauren",CMN,2.3,3.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1379925
"Darch, Peter",Information Science,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2396118
"Liu, Neal",Writing,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2762137
"Schroeder, Nathan",Crop Studies,3.6,3.7,20,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2142861
"Hirata, Shino",Languages,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2879893
"Gerlt, John",Biology,3.8,4,70,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=937772
"Manaster, Joanne",ENG,4.1,2.4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=842060
"Williamson, Michael",Accounting,4.3,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2127488
"Vuong Persson, Anh",Accounting,4.5,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2694422
"Evans, Chris",JOUR,3.4,2.6,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2832259
"Anne, Barnhart",Information Science,3.3,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861110
"Woodley, Mike",CS,2.7,3.6,23.8095,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1698730
"Ignacio, Ernest-John",Civil Engineering,5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2506290
"Nawaz, Tayyab",MATH,2,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2813025
"Cunningham, Leanne",CMN,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2933655
"Willenbrock, Scott",PHYS,4.8,2.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=601783
"Morrissette, J.W.",Theater,4.9,1.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1434220
"Petruzzello, Steven",Health Science,2,1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3021965
"Cohen, Flora",SOCW,2,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3021710
"Buntrock, Dustin",Biochem. & Molecular Biology,2.2,4.2,20,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2613274
"Gailey, Benjamin",CMN,5,1.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2299025
"Dressman, Mark",EDUC,2,2.4,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1533519
"Clarke, Caitlin",SOC,4.6,3,90.9091,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2590467
"Eddelbuettel, Dirk",STAT,1.3,3.6,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2478569
"Bentz, Johnell",SPED,3.4,1.6,45.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1359606
"Dominguez, Virginia",ANTH,1.7,4,6.25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1106110
"Wickes, Elizabeth",Information Science,4.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2913637
"Lundy, Morgan",Information Science,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3020048
"Berenbaum, May",Biology,4.5,1.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=396566
"Keller, Travis",Fine Arts,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3019035
"Rahman, Nayem",Information Systems,1,4.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2908072
"Moon, Thomas",Electrical amp Computer Engineering,4.4,2.9,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2421640
"Savonius-Wroth, Sami-Juhani",PHIL,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2913491
"Shenouda, Christine",PSYC,2.1,3.5,29.0323,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2031247
"Beck, Douglas",PHYS,3.3,3.3,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1548196
"Yang, Yun",STAT,2.7,3.8,47.0588,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2466525
"Vasisht, Deepak ",CS,5,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2909258
"Ahsen, Mehmet",BUS,4,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2643205
"Pahre, Robert",PS,4,3.2,63.6364,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=124048
"Bottalico, Pasquale",Speech & Hearing Sciences,3,4,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2772825
"Armendariz, Ramses",ECON,1.5,4,8.1967,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2515016
"Johnson, Jennifer",Accounting,4,4,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2824098
"Lerman, Eugene",MATH,4.2,3.4,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=795466
"Francesco, Philippe",MATH,4.9,3.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2049373
"Smith, Mark",FIN,3.9,3.5,81.8182,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1867278
"Jasiuk, Iwona",ME,1.5,2.4,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1824448
"Fredericks, Jacob",Recreation Parks amp Tourism,3.3,2.3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2835910
"Higdon, Jonathan",ENG,3.8,3.7,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=916320
"Patino, Michelle",ANTH,3.5,2.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2962190
"Nath , Kunjakanan ",MATH,3.5,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2905583
"Hoiem, Derek",CS,4.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1579439
"Koslofsky, Craig",HIST,2.7,3.4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1133633
"Garimella, Aravinda",BUS,4.9,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2402799
"Zeiser, Florian",BUS,1,4.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2989988
"Rivas-Koehl, Dane",Human & Community Development,1,1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3014874
"Bazan, Christy",Health Science,3.8,2,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2744396
"Kriven, Trudy",Materials Engineering,3,3.1,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=974348
"Faux, Tom",MUS,3.5,1.9,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=952162
"Tharp, Reynold",MUS,4.6,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1626597
"Kurdi, Benedek",PSYC,1,4.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3009853
"Rao, V.N.",MATH,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3013177
"Ernstmeyer, Phillip",ENGL,4,2.8,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1208437
"Burke, Martin",CHEM,3.5,4.8,44.4444,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1466516
"Socarras, Juan",Languages,2.1,1.7,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=749457
"Hergenrother, Paul",CHEM,4.3,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1273472
"West, Matthew",ME,4.4,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1685685
"Bell, Alison",Biology,4.1,2.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1284558
"Meacham-Hensold, Katherine",SOCW,2.8,3.2,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2642108
"Na, Xuesen ",MATH,4.8,3.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2966587
"Emmert, Kay",BUS,2.3,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2495262
"Park, Trevor",STAT,4.7,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1972542
"McChristian, Lynne",FIN,4,2.3,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2654767
"Liu, Jingbo",STAT,1,3.7,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2982352
"Anderson, Nicholas",Biology,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2699200
"Ledesma, Eduardo",SPAN,4.5,1.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3006022
"Magee, Rachel",Information Science,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3006988
"Oldfield, Eric",CHEM,2.2,3.7,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=377399
"Garthe, Rachel",SOCW,5,1.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2644580
"Luthey Schulten, Zaida",CHEM,1.3,4.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=873060
"Griebel, Megan",ENG,3.5,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2926245
"Lee, Seungil",PHIL,4.5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2299863
"Hutchins, Jared",Agriculture,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3010898
"Batten, Luke",Studio Art,4.6,1.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1048932
"Pollock, Anthony",ENGL,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=963976
"Fischer, Amy",Animal Science,3.3,2.7,55.5556,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1263334
"Watson, Carolyn",MUS,1.1,4.4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3009141
"Hassinger, Amy",ENGL,4.8,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2315183
"Drackley, James",Animal Biology,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2958444
"Marshall, Anna-Maria",SOC,3.3,2.5,37.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=323882
"Kedem, Rinat",MATH,2.1,4.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=568501
"Ross, Joel",Fine Arts,4.3,3.1,57.1429,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=765045
"Juarez, Gabriel",ME,4.6,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2126370
"Goebel, Raquel ",SPAN,5,2.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2083829
"Kirkpatrick, Kay",MATH,4.5,1.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1665899
"Carrillo, Carlos",MUS,2.2,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2384451
"Ferreira, Placid",ENG,2.8,2.6,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=850929
"Uhe, Andrew",Information Science,1,1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3009257
"Sheldon, Peter",CMN,4.2,3.5,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=798312
"Kukekova, Anna",Animal Science,1.9,4.1,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2014734
"Tranel, Pat",Agriculture,3.3,4.6,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1489482
"Jefferson, Brian",Geography,2.5,2.8,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2696570
"Cidell, Julie",Geography,4.4,3,91.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1687722
"Endres, Renata",Agricultural Economics,4.9,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2662463
"Kadlec, Samantha",Languages,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3008115
"Kleemans, Marieke",ECON,2.5,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2095966
"Majewski, Hannah",ENGL,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2917040
"Polinski, Paul",Accounting,2.6,3.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1467728
"Bucheli, Marcelo",BUS,3.8,3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=989493
"Krishnan, Gautham",ENG,3,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3006869
"Rayburn, Lane",Crop Studies,3.6,2.3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1695189
"Damon, Lisa",Agricultural Economics,2,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2802705
"Han, Brian",Management,2.5,2.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2721660
"Shrike, Daniel",Agriculture,3,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3005886
"Espiritu, Augusto",HIST,3.8,1.8,70,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1509883
"Edwards, Mary",Urban Design & Development,4.8,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=341700
"Bright, Latrelle",Theater,2.6,3.1,40,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1448394
"Li, Shangcheng",ECON,1.9,3.5,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2932384
"Miller, Thomas",Theater,3.9,2,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1784928
"thompson, charee",CMN,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3005225
"Chen, Deming",Electrical & Computer Engineering,3,3.6,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2348591
"Morrow, Ethan",CMN,4,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2752285
"Boppart, Marni",Kinesiology,3.5,3.4,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1720689
"Ionin, Tania",LING,4,3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1035483
"Jaher, Diana",Media  Cinema Studies,3.8,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1960639
"Zalesov, Sergei",LING,2.3,3.9,14.2857,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2326271
"Hoopsick, Rachel",Community Health Sciences,5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2746669
"Yun, Sooin",STAT,3.7,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2800478
"Kolak, Marynia",Geography,5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2978058
"Rector, Amanda",SPAN,4,3.3,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2389787
"Berdchevsky, Liza",Leisure Studies,1.5,4.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903925
"Silvers, Michael",MUS,3.4,2.7,62.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1922040
"Hammie, Patrick Earl",Art & Design,3.6,4.5,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1626581
"Milenkovic, Olgica",ENG,3.8,3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1269896
