CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Students
ECE206,285,1399,341,212,160,52,9,20,9,6,8,1,21,3,2523
ECE210,558,911,679,1098,1357,1014,813,1037,720,248,354,165,303,77,9257
ECE211,11,20,19,22,27,20,15,19,9,2,6,3,4,2,177
ECE220,418,1041,825,710,795,548,451,407,244,120,152,90,208,22,6009
ECE290,41,330,171,167,274,140,168,153,85,27,50,6,45,13,1657
ECE298,55,127,24,23,14,5,1,4,1,0,0,0,2,1,256
ECE304,36,37,22,36,60,23,12,21,12,6,7,2,4,1,278
ECE307,6,19,35,41,28,19,14,14,3,0,0,0,0,2,179
ECE310,367,840,523,591,830,497,312,369,228,106,109,52,114,17,4938
ECE311,380,985,337,176,172,73,41,76,22,12,18,9,66,9,2367
ECE313,395,865,567,860,1401,813,688,908,420,207,260,53,221,35,7658
ECE314,115,345,74,52,41,21,7,3,9,2,1,0,17,0,687
ECE316,121,708,271,146,112,38,25,20,6,1,0,2,0,9,1450
ECE317,26,121,52,22,39,5,4,1,0,0,0,0,0,0,270
ECE329,488,757,489,478,642,398,379,370,249,101,156,36,210,34,4753
ECE330,184,647,288,235,760,249,188,446,122,53,204,65,54,4,3495
ECE333,192,433,409,323,423,258,130,132,48,17,27,9,22,4,2423
ECE340,257,545,247,361,694,282,271,544,252,65,245,56,200,23,4019
ECE342,264,739,454,483,458,292,233,218,115,32,58,27,74,14,3447
ECE343,119,533,164,88,37,11,12,4,3,0,0,3,14,2,988
ECE350,162,158,131,118,108,73,65,63,40,3,12,5,13,2,951
ECE361,16,20,12,16,19,21,4,7,1,0,3,1,2,1,122
ECE364,12,21,1,3,2,1,2,1,0,0,0,0,0,0,43
ECE365,82,169,70,46,30,17,6,12,8,1,5,3,5,0,454
ECE374,2,11,6,7,3,3,1,1,0,0,0,1,0,0,35
ECE380,55,88,63,57,56,45,23,18,8,4,4,2,7,0,430
ECE385,664,2044,1136,1108,1084,591,398,312,166,84,72,68,104,19,7831
ECE391,174,1038,534,708,810,523,285,301,197,100,148,52,226,36,5096
ECE395,93,119,50,25,23,25,1,5,0,0,1,0,1,0,343
ECE398,93,170,61,59,55,20,13,15,7,3,3,2,7,5,508
ECE401,6,27,2,5,1,3,0,2,0,1,0,0,0,0,47
ECE402,147,322,132,75,115,53,15,40,13,1,6,0,5,3,924
ECE403,3,13,9,1,2,0,0,1,0,0,0,0,0,0,29
ECE407,15,91,15,16,22,13,8,6,2,2,0,1,3,1,194
ECE408,111,750,507,412,629,318,204,215,90,34,40,31,40,16,3381
ECE410,19,48,37,21,52,24,17,37,15,11,16,19,6,0,322
ECE411,107,443,379,331,313,291,168,186,123,58,49,33,40,5,2521
ECE416,85,63,54,45,37,19,7,18,16,3,9,0,2,1,358
ECE417,73,131,66,35,38,14,6,3,4,2,3,4,2,0,381
ECE418,44,70,56,39,23,23,9,6,3,0,1,0,1,1,275
ECE420,143,229,137,66,54,19,11,6,1,0,4,2,5,1,677
ECE421,13,14,11,10,9,1,2,1,0,0,0,0,1,0,62
ECE425,24,92,44,48,62,34,19,14,5,1,9,3,12,2,367
ECE430,8,39,21,20,84,22,21,59,18,6,20,5,1,3,324
ECE431,4,181,74,87,151,73,19,37,10,3,12,1,12,0,664
ECE434,24,78,95,55,22,14,2,3,4,0,2,0,0,0,299
ECE435,5,17,0,0,1,0,0,3,0,0,0,0,0,0,26
ECE437,46,169,25,14,22,2,1,3,2,0,0,2,0,1,286
ECE438,16,46,34,26,9,9,1,3,2,0,0,0,1,0,147
ECE439,9,86,29,24,14,6,2,11,0,0,1,1,7,0,190
ECE440,49,60,53,50,73,49,48,68,37,1,23,3,22,3,536
ECE441,28,25,24,18,34,17,10,7,2,0,0,1,2,0,168
ECE442,21,55,37,44,36,28,18,18,9,4,3,4,2,1,279
ECE443,0,8,3,7,4,0,0,1,0,0,0,0,0,0,23
ECE444,149,468,200,121,264,96,47,78,29,6,17,1,11,4,1487
ECE445,343,953,590,564,651,359,217,233,104,11,89,6,62,7,4182
ECE447,7,17,15,5,5,0,1,0,0,0,0,0,1,0,51
ECE448,9,14,13,10,4,0,1,1,0,0,0,0,0,0,52
ECE450,25,51,10,29,35,24,7,5,8,0,2,0,1,0,197
ECE451,30,46,23,11,15,5,0,3,0,0,0,0,0,0,133
ECE452,10,11,8,7,5,2,2,0,0,0,0,0,0,0,45
ECE453,61,111,70,73,97,31,27,39,14,0,14,4,2,3,543
ECE454,15,40,34,15,12,7,6,4,6,0,1,0,0,2,140
ECE455,26,96,51,39,57,27,17,13,8,5,6,1,4,4,350
ECE456,9,24,18,18,13,10,2,2,1,2,0,1,3,1,103
ECE457,7,30,14,19,11,6,4,4,1,0,3,0,1,0,100
ECE458,2,10,1,2,0,2,0,6,0,0,0,0,0,0,23
ECE459,15,40,22,22,30,14,13,9,2,0,0,0,1,1,168
ECE460,7,30,0,2,6,0,0,1,2,0,0,0,0,0,48
ECE461,2,7,1,3,5,0,2,2,0,0,1,0,0,0,23
ECE462,42,105,86,78,111,67,37,20,4,1,3,0,4,3,558
ECE464,112,222,106,105,192,86,68,109,33,19,38,11,12,3,1113
ECE468,4,13,12,7,5,4,1,1,0,0,0,0,1,0,48
ECE469,142,205,94,37,82,14,5,11,1,1,3,2,1,2,598
ECE470,196,526,272,193,194,97,54,96,37,16,22,10,24,4,1737
ECE471,10,25,22,25,12,8,6,1,0,1,0,1,0,0,111
ECE473,24,56,50,38,45,38,13,12,7,0,5,1,14,3,303
ECE476,49,153,52,45,173,57,9,76,30,5,15,3,5,2,672
ECE479,12,23,22,23,18,9,10,3,2,0,1,0,1,0,124
ECE480,7,12,3,10,5,6,0,0,1,0,0,0,0,1,44
ECE481,74,123,12,5,51,9,0,5,1,0,3,0,1,4,284
ECE482,23,80,78,74,76,37,29,15,14,5,12,3,8,7,454
ECE483,22,160,131,93,63,57,20,12,7,1,5,4,18,4,593
ECE484,20,94,78,39,25,6,4,0,1,0,0,1,2,0,270
ECE485,28,65,58,46,31,9,1,0,0,0,0,0,2,2,240
ECE486,204,577,257,246,239,115,58,85,33,11,16,5,10,2,1856
ECE488,29,48,23,23,28,5,2,4,2,0,0,0,1,1,165
ECE490,93,354,130,92,91,44,12,13,14,0,3,0,6,12,852
ECE495,15,10,0,0,1,0,1,0,0,0,0,0,1,0,28
ECE498,66,197,128,83,82,56,26,23,10,6,9,2,7,1,695
ECE508,6,68,18,3,10,2,1,0,0,0,0,0,1,2,109
ECE510,1,16,13,14,1,0,0,0,0,0,0,0,0,0,45
ECE511,7,119,35,20,12,5,1,1,0,1,0,0,0,1,201
ECE512,1,5,3,4,5,3,1,3,1,0,0,0,0,0,26
ECE513,3,5,5,4,2,1,0,1,0,0,1,0,0,0,22
ECE515,128,428,205,137,116,47,16,8,9,0,3,0,6,3,1103
ECE517,17,75,40,12,2,1,0,0,0,0,0,0,2,1,149
ECE518,29,50,12,2,9,0,0,0,0,0,0,0,0,1,102
ECE520,65,124,79,55,38,7,3,1,1,0,1,0,0,3,374
ECE522,1,54,9,6,4,1,0,1,0,0,0,0,1,0,77
ECE526,7,25,26,25,7,4,0,3,0,0,1,0,1,0,99
ECE527,45,102,67,41,22,2,1,0,1,0,0,0,1,1,282
ECE528,27,86,38,14,10,7,0,2,0,0,1,0,3,0,188
ECE529,4,14,8,2,0,0,0,0,0,0,0,0,0,0,28
ECE532,3,17,0,3,2,1,0,1,0,0,0,0,0,0,27
ECE534,209,458,250,132,86,35,10,9,1,0,0,0,2,17,1192
ECE535,16,22,18,13,18,9,2,1,0,0,0,0,0,1,99
ECE536,3,12,4,3,1,1,0,0,0,0,0,0,0,0,24
ECE537,1,7,8,7,1,0,0,0,0,0,0,0,0,0,24
ECE540,13,16,9,4,4,0,1,0,0,0,0,0,0,0,47
ECE541,11,42,32,20,13,6,3,0,0,0,0,0,0,0,127
ECE543,41,53,18,3,3,0,0,2,0,0,0,0,2,0,122
ECE544,50,172,162,79,46,5,1,0,0,0,0,0,0,3,515
ECE546,12,83,5,4,9,1,0,0,0,0,0,0,0,0,114
ECE547,24,26,20,4,4,0,0,0,0,0,0,0,0,0,78
ECE549,239,1288,150,129,169,29,20,40,5,2,10,7,13,10,2101
ECE550,5,16,2,2,4,0,0,0,0,0,0,0,0,0,29
ECE551,65,119,53,31,28,11,2,3,0,0,2,0,2,1,316
ECE553,0,34,5,3,0,0,0,0,0,0,0,0,0,0,42
ECE554,4,30,7,0,3,2,0,0,0,0,0,0,0,0,46
ECE555,5,10,1,3,3,0,0,0,0,0,0,0,0,0,22
ECE561,9,17,13,1,3,0,0,1,0,0,0,0,0,0,44
ECE563,42,90,34,19,13,2,0,1,0,0,0,0,1,3,202
ECE564,8,27,7,0,6,0,0,0,0,0,0,0,0,1,48
ECE566,12,41,23,9,7,2,0,1,0,0,0,0,0,2,95
ECE569,6,10,5,0,1,0,0,0,0,0,0,0,0,0,22
ECE574,5,9,7,2,0,0,0,0,0,0,0,0,0,0,23
ECE576,10,25,7,3,0,0,0,0,0,0,0,0,0,0,45
ECE580,24,15,9,5,2,0,0,0,0,0,0,0,1,1,56
ECE581,9,43,18,14,3,1,1,0,0,0,0,0,0,0,89
ECE584,6,9,6,1,1,1,0,0,0,0,0,0,0,1,24
ECE585,1,6,3,4,3,2,2,0,0,0,0,0,0,0,21
ECE586,6,93,44,11,6,0,0,0,0,0,0,0,1,0,161
ECE598,144,214,58,45,27,3,1,3,0,0,2,0,1,2,498
ECON102,9740,13445,4575,3673,5069,1747,1436,1931,727,478,597,204,821,141,44443
ECON103,2541,6213,3888,3442,3915,1906,1529,1727,761,417,577,235,752,127,27903
ECON199,75,38,20,9,9,5,2,5,0,1,2,0,1,0,167
ECON202,402,2890,602,746,2861,406,488,1428,224,230,482,135,315,91,11209
ECON203,1967,1898,1586,1634,2030,1430,1197,1419,756,569,520,362,863,157,16231
ECON220,9,8,19,15,12,7,10,7,4,2,4,1,7,1,105
ECON302,2393,3102,2287,2036,2297,1816,1304,1357,1018,666,646,458,1120,125,20500
ECON303,510,1009,932,1050,1074,673,470,387,224,109,87,53,122,53,6700
ECON402,42,61,62,53,44,35,34,40,24,14,11,3,24,5,447
ECON411,69,221,178,191,209,163,140,148,71,24,38,6,27,9,1485
ECON414,43,190,105,112,183,31,27,73,8,1,2,1,10,5,786
ECON415,81,101,80,64,76,46,26,37,16,14,6,5,9,4,561
ECON417,8,6,6,6,14,7,5,5,3,1,0,0,1,0,62
ECON418,57,89,68,56,71,42,29,19,12,8,6,4,4,1,465
ECON420,211,567,463,362,550,221,135,199,40,9,6,5,11,8,2779
ECON422,16,20,6,6,12,5,4,12,0,3,3,3,3,0,93
ECON425,38,44,19,17,17,17,4,13,9,4,12,1,11,4,206
ECON426,74,105,95,95,81,73,39,39,14,4,13,0,8,6,640
ECON437,368,257,137,100,97,36,39,36,23,11,13,8,17,9,1142
ECON440,121,313,209,180,140,83,49,33,16,3,7,7,19,5,1180
ECON442,0,18,24,19,16,12,6,4,2,2,2,2,4,0,111
ECON447,53,148,82,83,86,49,37,38,19,7,10,10,8,1,630
ECON448,46,169,89,86,99,53,30,22,25,6,6,6,13,0,650
ECON450,28,374,182,152,159,85,29,74,18,7,44,7,34,3,1193
ECON451,15,7,22,7,10,6,2,0,0,0,0,1,0,0,70
ECON452,83,293,391,342,299,87,57,53,6,5,0,2,1,7,1619
ECON453,12,19,11,8,9,7,4,0,0,0,0,0,0,0,70
ECON455,11,53,36,39,32,15,4,6,0,0,1,0,1,1,198
ECON456,8,5,2,3,1,1,2,0,4,0,0,0,2,0,28
ECON460,50,86,33,33,15,11,4,0,1,0,0,0,0,0,233
ECON462,33,41,41,34,51,27,17,7,7,1,4,0,9,1,272
ECON465,30,18,20,17,17,14,3,4,0,1,3,0,2,2,129
ECON469,58,38,28,35,26,14,8,3,3,1,0,3,2,1,219
ECON471,94,374,266,302,317,197,148,180,114,53,100,21,51,20,2217
ECON472,103,73,40,34,12,12,3,7,0,2,0,3,2,1,291
ECON474,26,60,32,27,32,6,10,9,2,1,0,2,8,1,215
ECON475,64,178,60,62,87,47,15,33,2,7,9,6,10,3,580
ECON480,96,214,190,144,147,129,70,54,39,16,25,22,14,11,1160
ECON481,47,119,64,71,77,35,16,13,6,0,1,1,4,6,454
ECON482,19,163,82,81,93,42,8,17,2,1,2,0,1,5,511
ECON483,156,182,153,140,104,48,24,8,2,5,0,4,3,2,829
ECON484,102,481,60,61,144,41,28,65,25,8,27,0,22,9,1064
ECON490,911,1604,913,905,876,452,244,239,138,55,84,34,95,35,6550
ECON491,92,91,54,30,36,21,15,4,4,1,0,1,3,2,352
ECON500,94,274,235,231,172,102,19,24,7,0,0,0,0,2,1158
ECON501,68,171,210,163,56,11,2,0,0,0,1,0,0,3,682
ECON502,30,136,152,169,154,69,26,12,0,0,0,0,0,2,748
ECON503,86,229,180,145,100,34,12,8,0,0,0,0,0,1,794
ECON504,24,61,38,20,9,1,0,2,0,0,0,0,0,0,155
ECON505,50,136,98,80,27,20,4,0,0,0,0,0,0,1,415
ECON506,46,144,106,92,89,46,13,7,0,0,0,0,0,1,543
ECON507,10,23,25,13,14,9,1,0,0,0,0,0,0,2,95
ECON508,40,134,86,58,79,10,5,0,0,0,0,0,0,0,412
ECON509,30,120,119,83,31,11,4,1,0,0,0,1,0,1,400
ECON510,10,46,47,14,14,0,1,0,0,0,0,0,0,0,132
ECON511,8,28,41,39,26,17,3,0,0,0,0,0,0,0,162
ECON512,3,29,36,35,15,4,2,0,0,0,0,0,0,0,124
ECON513,9,29,11,37,25,7,0,8,0,0,0,0,0,0,126
ECON514,30,50,28,25,36,5,3,6,2,0,0,0,0,2,185
ECON516,62,151,74,41,71,16,2,5,0,0,0,0,0,0,422
ECON517,61,100,89,83,71,26,0,8,0,0,0,0,0,0,438
ECON519,5,35,13,12,9,3,4,3,0,0,0,0,0,1,84
ECON520,11,32,23,42,21,1,0,0,0,0,0,0,0,0,130
ECON522,10,34,25,50,22,4,0,0,0,0,0,0,0,0,145
ECON523,11,42,12,13,8,1,0,0,0,0,0,0,0,0,87
ECON528,655,4099,1194,853,577,238,154,89,52,17,16,9,147,30,8100
ECON529,1760,2330,778,459,421,170,96,46,21,14,11,2,80,31,6188
ECON530,6,26,25,23,21,1,1,0,0,0,0,0,0,0,103
ECON531,3,9,20,11,12,2,1,0,0,0,0,0,0,0,58
ECON532,43,108,83,54,33,6,3,1,1,0,0,0,0,0,332
ECON533,3,24,10,16,19,5,3,0,0,0,0,0,0,0,80
ECON534,3,12,5,12,9,8,3,0,1,0,0,0,0,0,53
ECON535,21,84,72,42,18,12,2,0,0,0,0,0,0,0,251
ECON536,0,6,19,6,3,0,0,0,0,0,0,0,0,0,34
ECON550,7,25,18,2,6,0,0,3,1,0,0,0,0,0,62
ECON563,14,28,31,40,16,6,0,0,0,0,0,0,0,1,135
ECON564,19,115,67,29,43,3,2,0,0,0,0,0,0,0,278
ECON565,4,7,13,11,9,6,3,0,0,0,0,0,0,0,53
ECON567,23,92,59,22,9,2,2,2,0,0,1,0,0,1,212
ECON568,73,164,64,28,20,10,16,0,2,0,0,0,0,0,377
ECON576,1,6,9,5,0,0,0,0,0,0,0,0,0,0,21
ECON590,75,371,156,132,63,23,3,3,2,1,0,0,1,3,830
EDUC101,693,1254,33,12,60,10,6,29,3,2,7,2,22,4,2133
EDUC199,24,12,3,1,2,0,0,2,1,0,2,0,1,0,48
EDUC201,229,1380,226,118,79,27,22,19,10,3,4,5,39,3,2161
EDUC202,452,892,282,148,102,35,24,15,8,4,6,5,13,3,1986
EIL411,36,199,51,18,8,2,4,0,1,0,1,0,5,2,325
EIL422,55,96,32,18,21,5,4,4,8,1,2,1,2,2,249
EIL445,20,74,9,1,2,0,0,0,0,0,0,0,2,2,108
EIL456,1,16,10,8,6,0,1,2,0,0,0,0,0,0,44
EIL460,47,97,50,18,17,5,0,1,1,0,1,0,2,0,239
EIL486,26,22,6,8,4,2,0,2,0,0,0,0,0,0,70
EIL488,32,22,7,1,2,1,0,1,1,0,0,1,4,0,72
EIL489,5,30,8,9,12,1,3,1,0,0,0,0,0,1,69
ENG100,0,2191,0,0,153,0,0,23,0,0,16,0,10,4,2393
ENG101,0,1748,28,21,180,15,7,57,2,2,29,1,51,6,2141
ENG110,33,51,0,0,16,0,0,3,0,0,0,0,2,1,105
ENG111,113,363,74,15,24,16,1,7,2,0,4,2,3,2,624
ENG177,154,537,84,35,38,8,7,10,2,2,7,2,11,1,897
ENG191,220,109,39,16,5,5,6,6,1,2,0,0,7,3,416
ENG198,390,1532,359,196,184,28,19,34,5,2,11,1,16,8,2777
ENG199,345,1002,126,66,112,29,6,18,3,1,5,5,24,4,1742
ENG200,0,17,4,0,0,0,1,0,1,0,0,0,0,0,23
ENG211,138,54,23,14,10,18,2,4,6,0,1,2,8,5,280
ENG250,13,51,7,4,1,0,0,0,0,0,0,0,1,1,77
ENG298,112,139,61,26,31,20,6,8,1,1,6,2,23,2,436
ENG300,35,316,1,2,11,0,1,2,0,0,2,0,2,0,372
ENG315,15,84,41,28,15,9,4,0,2,2,1,1,3,1,205
ENG333,48,167,71,36,31,13,7,6,4,1,1,2,10,0,397
ENG360,475,458,72,55,125,28,28,30,12,3,7,2,27,8,1322
ENG377,0,95,0,0,3,0,0,1,0,0,0,0,0,0,99
ENG398,6,531,26,9,59,1,4,13,0,0,4,0,4,0,657
ENG411,8,22,0,0,1,0,0,0,0,0,0,0,0,0,31
ENG450,0,26,12,5,8,2,0,0,0,0,0,0,0,0,53
ENG451,6,110,33,5,16,2,1,2,0,1,4,2,0,0,182
ENG460,167,110,14,8,11,4,5,3,2,0,2,0,6,2,332
ENG461,2,43,2,1,4,0,0,0,1,0,0,0,1,0,54
ENG465,16,30,0,2,5,0,0,0,0,0,0,0,0,0,53
ENG466,1,179,63,39,27,8,6,8,1,0,2,1,2,1,337
ENG471,170,451,184,73,46,27,4,6,6,0,4,2,7,1,980
ENG491,18,80,32,10,17,3,0,6,0,0,0,0,1,0,167
ENG498,1,47,12,2,2,0,0,0,0,0,0,0,0,0,64
ENG560,0,41,47,18,12,9,0,1,0,0,0,0,0,3,128
ENG565,3,126,27,6,6,0,0,0,0,0,0,0,0,1,168
ENG566,0,63,0,0,5,0,0,2,0,0,0,0,0,0,70
ENG567,10,10,3,0,0,1,0,0,0,0,0,0,0,0,24
ENG571,62,162,49,13,11,2,2,1,1,1,1,0,2,3,307
ENG572,27,2,5,0,1,2,0,0,0,0,0,0,0,0,37
ENG598,25,395,11,1,82,1,0,77,0,0,4,1,4,2,601
ENGL101,21,214,166,116,106,45,23,17,15,1,5,2,13,6,744
ENGL102,1,73,68,32,29,18,10,9,4,1,2,1,3,4,251
ENGL103,8,307,181,149,105,54,38,25,19,8,11,8,26,1,939
ENGL104,305,1394,801,650,582,294,172,130,76,37,36,32,139,23,4648
ENGL106,8,6,2,8,4,1,1,1,0,0,0,0,0,1,31
ENGL109,163,869,525,315,230,121,42,37,27,5,4,8,63,9,2409
ENGL115,98,212,113,49,49,16,13,10,2,1,1,2,7,2,573
ENGL116,109,381,242,147,116,48,14,14,10,2,2,2,17,4,1104
ENGL117,8,36,9,1,2,0,2,0,0,0,0,0,0,0,58
ENGL119,80,273,157,112,77,35,18,11,10,5,6,2,22,3,808
ENGL120,21,150,80,42,26,13,4,6,6,1,0,2,9,3,360
ENGL121,22,116,68,27,19,12,9,6,9,0,4,3,11,0,306
ENGL122,6,52,40,23,10,4,3,2,1,0,0,3,2,2,146
ENGL199,7,42,3,1,4,1,0,3,0,0,1,0,3,0,65
ENGL200,106,864,562,325,197,101,47,42,21,5,6,6,55,9,2337
ENGL202,64,254,146,84,72,53,20,15,6,5,5,1,23,2,748
ENGL204,31,116,98,68,41,29,10,4,4,0,0,0,9,1,410
ENGL206,83,142,80,63,42,13,8,12,5,1,3,0,17,0,469
ENGL207,16,98,71,62,36,13,4,7,3,0,1,2,11,2,324
ENGL208,10,55,61,38,38,12,2,4,2,1,1,0,1,2,225
ENGL210,4,13,7,6,7,3,2,0,2,0,0,0,0,0,44
ENGL213,2,65,38,31,27,14,6,5,4,1,1,1,4,4,199
ENGL216,21,77,23,14,15,10,1,5,0,0,1,0,4,1,171
ENGL218,62,402,255,134,102,54,14,10,5,1,3,1,25,4,1068
ENGL219,8,28,3,1,1,1,0,1,3,0,0,0,3,0,49
ENGL220,0,32,4,7,3,1,0,0,1,1,1,0,1,0,51
ENGL221,0,16,3,0,0,0,0,0,2,0,0,0,1,0,22
ENGL241,0,17,15,21,11,9,3,5,0,1,1,0,3,0,86
ENGL242,3,26,15,4,2,1,0,1,0,0,0,0,1,0,53
ENGL245,58,282,145,110,64,34,22,12,10,3,1,2,15,1,758
ENGL247,8,89,91,63,36,21,8,9,0,0,1,1,7,1,334
ENGL248,1,10,15,11,5,1,1,1,0,0,0,0,0,0,45
ENGL250,34,115,76,38,31,13,6,3,4,0,2,0,4,3,326
ENGL251,31,123,95,69,59,23,7,15,7,3,1,0,6,2,439
ENGL253,1,52,44,47,21,2,2,1,1,0,0,0,5,1,176
ENGL256,6,89,36,18,16,7,1,2,0,0,1,0,0,1,176
ENGL259,50,231,82,35,27,9,6,8,0,0,0,5,9,3,462
ENGL260,21,75,65,10,14,3,6,3,8,1,0,1,5,1,212
ENGL261,0,4,2,4,14,0,0,0,0,0,0,0,0,0,24
ENGL270,17,25,11,7,12,8,2,4,2,0,2,0,1,0,91
ENGL272,6,34,27,13,8,3,2,2,0,0,0,0,1,1,96
ENGL273,37,120,110,82,70,23,13,9,3,3,5,3,12,7,490
ENGL274,3,28,26,14,14,7,3,1,2,2,0,1,12,2,113
ENGL276,1,20,17,9,5,4,1,1,0,0,1,0,1,0,60
ENGL280,20,118,67,55,38,9,10,4,4,5,3,2,4,4,339
ENGL281,23,83,61,49,22,14,6,1,1,3,1,1,6,2,271
ENGL285,28,202,106,56,24,21,4,2,2,1,0,2,7,0,455
ENGL286,9,89,94,79,59,16,4,5,2,1,4,1,9,1,372
ENGL300,23,213,215,171,101,48,25,10,8,2,4,0,22,5,842
ENGL301,58,671,520,260,147,68,34,14,17,7,6,3,41,14,1846
ENGL310,5,13,5,1,1,2,0,1,0,0,0,0,3,0,31
ENGL325,12,98,15,12,11,4,4,1,0,0,0,0,0,1,157
ENGL330,11,44,28,23,12,18,5,3,2,1,1,1,8,2,157
ENGL350,26,199,90,45,28,14,7,2,3,0,3,2,11,2,430
ENGL373,35,172,154,113,83,40,19,17,7,0,3,0,11,0,654
ENGL380,24,79,61,28,29,13,4,4,2,0,1,0,5,1,250
ENGL401,4,11,2,2,2,1,1,0,0,0,0,0,0,0,23
ENGL402,65,130,85,57,58,29,9,6,3,0,1,1,6,3,450
ENGL403,8,30,20,15,18,13,5,3,0,0,0,1,2,0,115
ENGL407,4,19,15,10,9,3,0,3,2,0,1,0,2,1,68
ENGL411,0,8,6,5,2,0,0,1,1,0,0,0,0,1,23
ENGL412,2,1,6,4,6,4,1,1,0,0,0,0,1,0,26
ENGL416,1,28,6,5,8,3,0,1,0,0,0,0,0,0,52
ENGL418,16,211,185,132,138,37,17,39,8,0,2,2,21,1,808
ENGL419,0,21,14,26,32,9,6,10,1,0,0,0,3,0,122
ENGL421,0,4,6,3,2,4,4,1,0,0,0,0,0,0,24
ENGL423,1,17,10,6,6,2,2,0,1,0,1,0,0,1,46
ENGL426,0,11,4,6,2,1,0,0,0,0,0,0,0,0,24
ENGL427,8,4,6,3,5,0,3,4,0,1,0,0,0,0,34
ENGL428,2,13,26,20,9,3,2,1,0,0,1,0,5,1,82
ENGL429,13,69,34,22,4,5,4,1,1,0,0,0,1,1,154
ENGL431,3,14,25,18,6,4,3,1,1,0,0,0,3,0,78
ENGL435,5,51,22,18,16,11,5,2,1,0,0,0,3,0,134
ENGL442,3,31,27,15,8,1,1,0,0,1,0,1,2,0,90
ENGL449,0,20,13,5,3,2,1,2,0,0,0,0,1,0,47
ENGL450,5,22,12,14,6,6,2,0,1,0,0,0,1,0,69
ENGL451,0,22,11,11,1,3,3,1,2,0,2,0,0,0,56
ENGL452,1,14,19,6,7,4,3,1,0,0,0,0,2,2,57
ENGL455,14,212,246,144,69,33,11,4,4,3,1,0,19,4,760
ENGL460,22,30,25,18,23,8,13,11,4,3,10,1,15,1,183
ENGL461,3,23,18,22,18,3,2,0,2,0,0,0,2,0,93
ENGL462,0,7,13,6,0,0,0,0,0,0,0,0,0,0,26
ENGL465,3,12,17,10,2,1,0,0,0,0,0,0,0,0,45
ENGL475,0,12,13,3,2,5,0,0,0,0,0,0,0,0,35
ENGL477,3,14,2,3,0,1,0,0,0,0,0,0,0,0,23
ENGL481,37,69,21,19,11,2,1,0,1,0,0,0,1,1,162
ENSU302,1,2,0,3,6,3,0,3,2,0,0,1,0,0,21
ENSU310,87,103,33,26,32,10,6,4,10,2,3,2,18,4,336
ENSU410,11,25,6,0,2,0,0,0,0,0,0,0,2,0,46
ENVS301,54,71,33,22,20,11,3,3,2,0,2,0,5,2,226
ENVS492,6,14,1,0,0,1,0,0,0,0,0,0,0,0,22
EOL440,1,358,62,24,21,1,0,0,0,0,2,0,0,2,469
EOL540,0,20,2,0,0,1,0,0,0,0,0,0,0,0,23
EOL541,0,55,32,11,7,2,2,0,0,0,0,0,0,0,109
EOL542,0,25,14,2,2,0,0,0,0,0,0,0,0,0,43
EOL543,0,25,14,4,1,0,0,0,0,0,1,0,1,0,46
EOL546,6,56,17,16,8,0,0,0,0,0,0,0,1,0,104
EOL547,12,85,34,29,20,2,0,2,0,0,0,0,0,0,184
EOL548,0,79,2,4,6,2,0,0,0,0,0,0,0,0,93
EOL568,46,334,21,11,17,2,0,7,0,0,3,0,7,0,448
EOL570,11,29,21,11,4,1,0,0,0,0,0,0,0,0,77
EOL571,6,42,21,7,1,0,0,0,0,0,0,0,0,1,77
EOL572,0,76,0,0,4,0,0,0,0,0,0,0,0,0,80
EOL573,0,24,4,0,2,0,1,0,0,0,0,0,0,0,31
EOL574,0,35,20,4,3,0,1,0,0,0,0,0,1,0,64
EOL580,0,62,0,0,2,0,0,0,0,0,0,0,0,0,64
EOL585,11,35,0,0,2,1,0,0,0,0,0,0,0,0,49
EPOL201,0,32,5,1,2,2,1,0,0,0,1,0,1,0,45
EPOL202,5,70,12,4,11,4,5,0,0,0,1,0,3,0,115
EPOL310,42,151,9,1,16,1,2,6,3,0,9,0,4,2,244
EPOL380,2,19,4,1,0,0,0,0,1,0,0,0,0,0,27
EPOL401,0,18,7,1,1,0,0,0,0,0,0,0,0,0,27
EPOL402,23,51,5,6,2,2,2,1,0,1,0,0,1,0,94
EPOL403,0,316,34,18,8,4,1,4,2,1,0,0,4,0,392
EPOL405,11,44,14,0,2,1,1,0,0,0,0,0,0,0,73
EPOL406,0,37,22,7,3,3,0,0,0,0,0,0,0,0,72
EPOL407,0,61,31,16,3,0,0,0,0,0,0,0,0,1,111
EPOL409,31,9,15,3,2,2,0,1,1,0,0,1,1,0,66
EPOL410,54,13,17,5,2,5,2,1,3,0,0,0,0,0,102
EPOL412,0,92,4,3,1,0,1,0,0,0,0,0,3,0,104
EPOL470,3,92,8,7,4,2,1,0,0,0,1,0,1,0,119
EPOL472,0,311,20,7,3,3,2,0,2,0,2,0,28,1,378
EPOL474,9,56,17,4,0,2,0,0,0,0,0,0,0,0,88
EPOL475,0,10,10,3,1,0,0,0,0,0,0,0,0,0,24
EPOL480,3,62,24,7,2,1,0,0,0,0,0,0,1,0,100
EPOL483,134,224,20,13,11,5,0,3,1,0,3,0,20,1,434
EPOL500,0,226,2,0,5,1,0,0,0,0,0,0,0,0,234
EPOL515,0,215,10,4,6,2,0,2,1,0,0,0,3,2,243
