Name,Course,Rating,Difficulty,Would-Take-Again,Link
"Dolezal, Adam",IB432,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2776290
"VanDyne, Katie",SPAN142,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2229517
"VanDyne, Katie",SPAN130,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2229517
"Placzek, Laura",MATH115,2.8,3.3,42.5532,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2649658
"Placzek, Laura",MATH231,2.8,3.3,42.5532,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2649658
"Placzek, Laura",MATH103,2.8,3.3,42.5532,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2649658
"Placzek, Laura",MATH234,2.8,3.3,42.5532,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2649658
"Placzek, Laura",MATH220,2.8,3.3,42.5532,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2649658
"Placzek, Laura",MATH112,2.8,3.3,42.5532,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2649658
"Placzek, Laura",MATH221,2.8,3.3,42.5532,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2649658
"Gunter, Elsa",CS421,2.1,4.0,21.875,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986195
"Gunter, Elsa",CS100,2.1,4.0,21.875,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986195
"Gunter, Elsa",CS477,2.1,4.0,21.875,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986195
"Gunter, Elsa",CS423,2.1,4.0,21.875,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986195
"Kerman, Ely",MATH416,2.9,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348404
"Kerman, Ely",MATH481,2.9,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348404
"Kerman, Ely",MATH423,2.9,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348404
"Kerman, Ely",MATH231,2.9,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348404
"Kerman, Ely",MATH225,2.9,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348404
"Kerman, Ely",MATH221,2.9,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348404
"Kerman, Ely",MATH402,2.9,3.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1348404
"Bradshaw, Peter",MATH484,5.0,2.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2908696
"Bradshaw, Peter",MATH413,5.0,2.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2908696
"Choquette, Kent",ECE304,2.9,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1477321
"Choquette, Kent",ECE574,2.9,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1477321
"Choquette, Kent",ECE444,2.9,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1477321
"Choquette, Kent",ECE532,2.9,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1477321
"Choquette, Kent",ECE398,2.9,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1477321
"Coppess, Jonathan",ACE203,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2798029
"Coppess, Jonathan",ACE403,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2798029
"Coppess, Jonathan",ACE199,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2798029
"Cottingham, Mary",ENGL109,4.8,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1506646
"Cottingham, Mary",RHET105,4.8,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1506646
"Woodard, Brian",AE100,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Woodard, Brian",ENG177,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Woodard, Brian",ENG100,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Woodard, Brian",AE140,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Woodard, Brian",AE199,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Woodard, Brian",AE460,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Woodard, Brian",AE312,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Woodard, Brian",AE311,4.3,2.2,90.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1341265
"Harsh, Bailey",ANSC100,5.0,1.1,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2695629
"Harsh, Bailey",ANSC409,5.0,1.1,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2695629
"Harsh, Bailey",ANSC210,5.0,1.1,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2695629
"Wheeler, Matthew",ANSC222,3.7,3.6,85.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2547545
"Zhang, Susu",STAT428,4.4,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2656657
"Callesano, Salvatore",SPAN308,4.2,2.8,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2752640
"Callesano, Salvatore",SPAN307,4.2,2.8,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2752640
"Albouy, David",ECON411,4.0,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2369095
"Albouy, David",ECON414,4.0,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2369095
"Albouy, David",ECON511,4.0,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2369095
"Blystone, Ashley",CHEM223,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3058526
"Schroeder, Jason",RST101,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2843148
"Schroeder, Jason",RST199,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2843148
"Schroeder, Jason",RST200,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2843148
"Schroeder, Jason",RST180,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2843148
"Stark, Timothy",CEE380,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3050961
"Stark, Timothy",CEE524,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3050961
"Stark, Timothy",CEE480,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3050961
"Antonson, Adrienne",ANSC464,4.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3061663
"Dean, Matthew",ANSC222,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3061654
"Ikeda, Jack",MCB301,2.9,3.4,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=847973
"Ikeda, Jack",MCB428,2.9,3.4,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=847973
"Ikeda, Jack",MCB300,2.9,3.4,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=847973
"Chen, Xu",ECE313,4.9,3.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2449182
"Chen, Xu",ECE329,4.9,3.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2449182
"Chen, Xu",ECE210,4.9,3.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2449182
"Chen, Xu",ECE342,4.9,3.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2449182
"Ashley, Jeffrey",PS220,3.3,1.7,65.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2127508
"Haran, Vidya",BADM353,3.5,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2545382
"Haran, Vidya",BADM555,3.5,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2545382
"Haran, Vidya",BADM395,3.5,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2545382
"Cho, Wendy",PS323,4.1,4.3,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2369909
"Cho, Wendy",PS302,4.1,4.3,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2369909
"Cho, Wendy",PS317,4.1,4.3,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2369909
"Cho, Wendy",PS300,4.1,4.3,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2369909
"Perez Pinera, Pablo",BIOE202,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3034588
"Jewett, Brian",ATMS305,3.7,2.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2160385
"Jewett, Brian",ATMS301,3.7,2.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2160385
"Jewett, Brian",ATMS502,3.7,2.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2160385
"Jewett, Brian",ATMS205,3.7,2.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2160385
"Fortado, Stephanie",HIST312,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3060172
"Baron, Iryce",ENGL119,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL350,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL281,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL280,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL120,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL247,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL274,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL300,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL442,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Baron, Iryce",ENGL461,4.4,2.4,86.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=366538
"Sachdev, Vishal",BADM350,2.3,3.6,26.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278286
"Sachdev, Vishal",BADM554,2.3,3.6,26.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278286
"Sachdev, Vishal",SBC511,2.3,3.6,26.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278286
"Sachdev, Vishal",BADM590,2.3,3.6,26.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278286
"Sachdev, Vishal",BADM211,2.3,3.6,26.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278286
"Sachdev, Vishal",BADM352,2.3,3.6,26.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278286
"Sachdev, Vishal",BADM395,2.3,3.6,26.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1278286
"Callahan, Christopher",EALC225,3.7,3.3,45.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2174940
"Callahan, Christopher",REL287,3.7,3.3,45.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2174940
"Callahan, Christopher",EALC287,3.7,3.3,45.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2174940
"Callahan, Christopher",RLST287,3.7,3.3,45.4545,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2174940
"Cintron, Valerie",SOCW552,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Cintron, Valerie",SOCW451,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Cintron, Valerie",SOCW505,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Cintron, Valerie",SOCW561,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Cintron, Valerie",SOCW509,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Cintron, Valerie",SOCW501,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Cintron, Valerie",SOCW402,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Cintron, Valerie",SOCW500,3.8,3.3,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2386001
"Marla, Lavanya",IE360,1.5,3.6,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1836373
"Langbort, Cedric",AE352,3.0,4.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2362285
"Langbort, Cedric",AE202,3.0,4.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2362285
"Langbort, Cedric",AE504,3.0,4.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2362285
"Langbort, Cedric",AE100,3.0,4.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2362285
"Langbort, Cedric",AE302,3.0,4.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2362285
"Kim, Nam",ECE411,3.0,4.3,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2261548
"Kim, Nam",ECE511,3.0,4.3,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2261548
"Jump, Sandy",EDUC201,1.0,1.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2902700
"Ebel, Sterling",MATH124,1.5,4.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3060016
"Janda, Felix",MATH417,4.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2961666
"Janda, Felix",MATH347,4.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2961666
"Gultepe, Funda",MATH241,1.8,4.2,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1863153
"Gultepe, Funda",MATH285,1.8,4.2,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1863153
"Gultepe, Funda",MATH347,1.8,4.2,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1863153
"Gultepe, Funda",MATH446,1.8,4.2,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1863153
"Gultepe, Funda",MATH231,1.8,4.2,12.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1863153
"McGuire, Lee",BTW250,4.4,1.7,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1274383
"McGuire, Lee",RHET233,4.4,1.7,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1274383
"McGuire, Lee",RHET105,4.4,1.7,76.9231,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1274383
"Ratner, Kaylin",PSYC465,2.9,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3013012
"Bigman-Galimore, Cabral",CMN464,2.2,4.3,28.5714,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1879011
"Bigman-Galimore, Cabral",CMN396,2.2,4.3,28.5714,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1879011
"Bigman-Galimore, Cabral",CMN429,2.2,4.3,28.5714,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1879011
"Ogolsky, Brian",HDFS225,3.9,2.9,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1884556
"Ogolsky, Brian",LER593,3.9,2.9,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1884556
"Ogolsky, Brian",ACES101,3.9,2.9,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1884556
"Steelman, Andrew",ANSC251,2.0,4.0,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2588744
"Steelman, Andrew",ANSC450,2.0,4.0,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2588744
"Briggs, Molly",FAA102,3.9,2.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1363754
"Briggs, Molly",ART310,3.9,2.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1363754
"Song, Pengfei",ECE380,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2998695
"Song, Pengfei",ECE210,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2998695
"Fields, Brian",ASTR404,4.9,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=877704
"Fields, Brian",ASTR210,4.9,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=877704
"Fields, Brian",ASTR507,4.9,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=877704
"Fields, Brian",ASTR406,4.9,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=877704
"Fields, Brian",ASTR350,4.9,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=877704
"Havlicek, Judith",SOCW516,2.4,3.0,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2322964
"Havlicek, Judith",SOCW509,2.4,3.0,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2322964
"Havlicek, Judith",SOCW505,2.4,3.0,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2322964
"Havlicek, Judith",SOCW451,2.4,3.0,20.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2322964
"Hale, Timothy",HK420,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2580403
"Hale, Timothy",CHLH203,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2580403
"Hale, Timothy",CHLH457,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2580403
"Hale, Timothy",CHLH470,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2580403
"Hensley, Merinda",IS501,5.0,2.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2874923
"Hensley, Merinda",IS504,5.0,2.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2874923
"Stumpf, Rebecca",ANTH102,3.8,2.5,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=416457
"Stumpf, Rebecca",ANTH343,3.8,2.5,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=416457
"Ward, Michael",NRES348,3.5,2.8,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1476318
"Ward, Michael",NRES101,3.5,2.8,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1476318
"Ward, Michael",REL110,3.5,2.8,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1476318
"Ward, Michael",IB461,3.5,2.8,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1476318
"Ward, Michael",NRES199,3.5,2.8,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1476318
"Ward, Michael",NRES598,3.5,2.8,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1476318
"Ward, Michael",NRES499,3.5,2.8,77.7778,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1476318
"Zhao, Sihai",CHBE571,3.9,3.6,81.8182,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2156588
"Zhao, Sihai",STAT430,3.9,3.6,81.8182,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2156588
"Zhao, Sihai",STAT434,3.9,3.6,81.8182,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2156588
"Zhao, Sihai",STAT212,3.9,3.6,81.8182,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2156588
"Gewirth, Andrew",CHEM315,2.7,3.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2656451
"Gewirth, Andrew",CHEM312,2.7,3.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2656451
"Gewirth, Andrew",CHEM420,2.7,3.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2656451
"Gewirth, Andrew",CHEM524,2.7,3.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2656451
"Weisbenner, Scott",FIN511,4.5,3.0,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2210250
"Weisbenner, Scott",FIN521,4.5,3.0,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2210250
"Weisbenner, Scott",FIN568,4.5,3.0,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2210250
"Weisbenner, Scott",FIN580,4.5,3.0,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2210250
"Alt, Amanda",ACCY505,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2530717
"Alt, Amanda",ACCY449,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2530717
"Alt, Amanda",ACCY451,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2530717
"Alt, Amanda",ACCY301,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2530717
"Alt, Amanda",ACCY312,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2530717
"Chew, Huck",ME471,1.7,4.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2965051
"Chew, Huck",AE323,1.7,4.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2965051
"Chew, Huck",AE321,1.7,4.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2965051
"Chew, Huck",AE370,1.7,4.7,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2965051
"Zaimi, Rea",GEOG101,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2208473
"Zaimi, Rea",GEOG106,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2208473
"Thomas, Nekita",ARTD251,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ART205,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ARTD451,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ARTD333,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ARTD351,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ARTD313,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ARTD444,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ARTD218,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Thomas, Nekita",ARTD270,2.0,2.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2759936
"Montrul, Silvina",SPAN307,3.9,2.9,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277271
"Arbelaez, Juan",CPSC112,5.0,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2658533
"Khan, Mahruq",GWS201,4.3,1.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2844626
"Khan, Mahruq",GWS395,4.3,1.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2844626
"Krueger, George",FIN423,3.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=3044530
"Horsfall, Walker",SCAN252,5.0,1.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2832897
"Horsfall, Walker",SCAN251,5.0,1.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2832897
"Hadjipolycarpou, Maria",CLCV120,3.2,2.0,40.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2696393
"Chen, Jingling",EALC208,2.5,1.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2734524
"Chen, Jingling",EALC230,2.5,1.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2734524
"Ngumbi, Esther",IB110,3.9,1.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2828378
"Ngumbi, Esther",AFRO224,3.9,1.1,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2828378
"Kirci, Ismail",BADM275,4.5,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2842677
"Kirci, Ismail",BADM377,4.5,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2842677
"Kirci, Ismail",BADM589,4.5,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2842677
"Skirvin, Robert",HORT100,5.0,1.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=236751
"Skirvin, Robert",HORT361,5.0,1.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=236751
"Gui, Liangyan",CS446,1.1,4.6,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2830043
"Villafane Roca, Laura",AE311,4.0,3.1,85.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2495486
"Kumar, Ranjitha",CS409,2.2,3.3,27.2727,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2013577
"Kumar, Ranjitha",CS568,2.2,3.3,27.2727,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2013577
"Kumar, Ranjitha",CS598,2.2,3.3,27.2727,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2013577
"Kumar, Ranjitha",CS498,2.2,3.3,27.2727,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2013577
"Kumar, Ranjitha",TE100,2.2,3.3,27.2727,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2013577
