subject,course_code,title,credits,prerequisites,gened,subcategories
BTW,380,Global Business Communication ,3,Completion of the campus Composition I requirement,ACP,
BTW,402,Descriptive English Grammar ,3 or 4,,,
BTW,490,Special Topics Prof Writing ,3 or 4,Junior standing,,
BULG,481,Structure of Modern Bulgarian ,3,RUSS 302 or equivalent,,
BULG,482,Readings in Bulgarian Lit ,3 or 4,BULG 481 or consent of instructor,,
BUS,101,Professional Responsibility and Business ,3,"First Semester Freshman, Intercollegiate and Off-Campus Transfer Students",,
BUS,115,First-Year Gies Honors Seminar ,1,First-year student in the Gies Honors Program,,
BUS,116,Intercultural Learning in Business ,2,Restricted to first-year students in the Gies Scholars Program,,
BUS,199,Undergraduate Open Seminar ,0 to 5,,,
BUS,201,Business Dynamics ,3,Sophomore standing; BUS 101,,
BUS,215,Sophomore Gies Scholar Seminar ,1,Second-year student in the Gies Scholar Program,,
BUS,299,BUS Internship ,0,,,
BUS,301,Business in Action ,3,BUS 201-Business Dynamics,,
BUS,302,Principles of Professional Responsibility ,1,BUS 101; by application and interview,,
BUS,315,Junior Gies Scholar Seminar ,1,Third-year student in the Gies Scholar Program,,
BUS,399,Business Study Abroad ,0 to 18,"One academic year, or one semester in the case of transfer students, in residence at UIUC, good academic standing, completion of at least thirty semester hours toward the bachelor's degree, and prior approval of course work by the College of Business' Office of Undergraduate Affairs",,
BUS,401,Crafting Your Purpose in Business ,3,BUS 301,,
BUS,402,Project Management in Action ,3,BUS 301 or experience with IBC or similar project focused organizations,,
BUS,415,Senior Gies Scholar Seminar ,1,Fourth-year student in the Gies Scholar Program,,
CAS,587,Advanced Study: Special Topics ,4,,,
CATL,401,Intensive Catalan Language ,3,Basic reading knowledge of another Romance language is helpful but not absolutely necessary,,
CATL,402,Studies in Catalan Literature ,3,CATL 401 or equivalent,,
CB,290,Independent Research ,1 to 10,Permission of the instructor,,
CB,420,Stem Cell Journal Club ,1,,,
CB,449,Basic Toxicology ,3,,,
CB,467,Fund Phar Discovery & Dev ,2,"At least one semester of physiology (MCB 103, MCB 240, or equivalent), and biochemistry (MCB 354 or MCB 450 or equivalent) or consent of instructor",,
CB,514,Neurotoxicology ,3,Credit or concurrent registration in MCB 450 or equivalent,,
CB,516,Reprod & Dev Toxicology ,3,Consent of instructor,,
CB,520,Models in Biomedical Research ,2,No prerequisites for graduate students enrolled in a Master of Science or PhD program in a biomedical field,,
CB,533,Repro Physiology Lab Methods ,1 to 3,,,
CB,550,Detect/Anal Gene Transcripts ,4,Consent of instructor,,
CB,551,Ecotoxicology North Hemisphere ,1,"At least one semester of biology (IB 150 or equivalent), and biochemistry (MCB 354 or equivalent)",,
CB,552,Ethics in Toxicology ,1,,,
CB,554,Systems Toxicology ,3,Completion of a course in basic toxicology or consent of instructor,,
CB,564,Comp Clinical Pharmacology ,3,Graduate Veterinarian or consent of instructor,,
CB,590,Seminar ,1,,,
CB,591,Biosciences Seminar Series ,0 to 1,Enrollment in CB graduate program or consent of instructor,,
CB,592,Special Problems ,1 to 12,Consent of instructor,,
CB,594,Comparative Bioscience ,1 to 4,Consent of instructor,,
CB,596,Interdisciplinary Tox Sem ,1,Consent of instructor,,
CB,599,Thesis Research ,0 to 16,,,
CB,646,Advanced Therapeutics ,1,VM 607 or consent of instructor,,
CB,692,Special Problems ,1 to 6,Enrollment in veterinary medicine curriculum with grade-point average of 3,,
CDB,590,Individual Topics ,1 to 16,Consent of instructor,,
CDB,595,Graduate Sem Cell Devel Biol ,1,MCB 400; or consent of instructor,,
CDB,599,Thesis Research ,0 to 16,,,
CEE,190,Project-Based Introduction to CEE ,4,,,
CEE,198,Special Topics ,1 to 4,,,
CEE,199,Undergraduate Open Seminar ,1 to 5,,,
CEE,201,Systems Engrg & Economics ,3,MATH 231; CS 101 or CS 124; credit or concurrent registration in MATH 257 or MATH 415,,
CEE,202,Engineering Risk & Uncertainty ,3,Credit in CS 101 or CS 124; Credit or concurrent registration in MATH 241,,
CEE,300,Behavior of Materials ,4,Completion of Composition I general education requirement; CHEM 104; TAM 251,ACP,
CEE,310,Transportation Engineering ,3,TAM 251; credit or concurrent registration in CEE 202,,
CEE,320,Construction Engineering ,3,CEE 201; credit or concurrent registration in CS 101 and CEE 202,,
CEE,330,Environmental Engineering ,3,CHEM 104 or CHEM 204,,
CEE,331,Fluid Dynamics in the Natural and Built Environment ,4,TAM 211,,
CEE,340,Energy and Global Environment ,3,"PHYS 211; PHYS 213 or ME200; CEE 201 or IE 310; CEE 202, IE 300, or STAT 200",ACP,
CEE,350,Water Resources Engineering ,3,CEE 202; credit or concurrent registration in CEE 201,,
CEE,360,Structural Engineering ,3,TAM 251,,
CEE,380,Geotechnical Engineering ,3,TAM 251,,
CEE,398,Special Topics ,0 to 4,,,
CEE,401,Concrete Materials ,4,CEE 300,,
CEE,405,Asphalt Materials I ,3 or 4,CEE 310,,
CEE,406,Pavement Design I ,3 or 4,CEE 310,,
CEE,407,Airport Design ,3 or 4,,,
CEE,408,Railroad Transportation Engrg ,3 or 4,CEE 310,,
CEE,409,Railroad Track Engineering ,3 or 4,CEE 310,,
CEE,410,Railway Signaling & Control ,3 or 4,CEE 310,,
CEE,411,RR Project Design & Constr ,3 or 4,CEE 310,,
CEE,412,High-Speed Rail Engineering ,3 or 4,,,
CEE,415,Geometric Design of Roads ,4,CEE 310,,
CEE,416,Traffic Capacity Analysis ,3 or 4,CEE 310,,
CEE,417,Urban Transportation Planning ,4,,,
CEE,418,Public Transportation Systems ,3 or 4,CEE 310 or equivalent,,
CEE,419,Transportation Economics ,4,CEE 310,,
CEE,420,Construction Productivity ,3 or 4,CEE 320,,
CEE,421,Construction Planning ,3 or 4,CEE 320,,
CEE,422,Construction Cost Analysis ,3 or 4,CEE 320,,
CEE,432,Stream Ecology ,3 or 4,,,
CEE,433,Water Technology and Policy ,3 or 4,CEE 340 or CEE 350,,
CEE,434,Environmental Systems I ,3,CEE 201 and CEE 330,,
CEE,435,Public Health Engineering ,3 or 4,CEE 330,,
CEE,437,Water Quality Engineering ,3,CEE 330; credit or concurrent registration CEE 331 or TAM 335,,
CEE,438,Science & Environmental Policy ,3,"CEE 202 or IE 300, STAT 400, or equivalent introductory probability and statistics course",,
CEE,440,Fate Cleanup Environ Pollutant ,4,CEE 330,,
CEE,441,"Air Pollution Sources, Transport and Control ",4,CEE 331 or equivalent; CEE 202 or equivalent,,
CEE,442,"Environmental Engineering Principles, Physical ",4,CEE 437,,
CEE,443,"Env Eng Principles, Chemical ",4,CEE 330,,
CEE,444,"Env Eng Principles, Biological ",4,CEE 443 or CHEM 360,,
CEE,447,Atmospheric Chemistry ,4,,,
CEE,449,Environmental Engineering Lab ,3,CEE 330,,
CEE,450,Surface Hydrology ,3,CEE 350,,
CEE,451,Environmental Fluid Mechanics ,3,CEE 331 or TAM 335,,
CEE,452,Hydraulic Analysis and Design ,3,CEE 331 or TAM 335,,
CEE,453,Urban Hydrology and Hydraulics ,4,CEE 350,,
CEE,457,Groundwater ,3,CEE 350 and CEE 331 or TAM 335,,
CEE,458,Water Resources Field Methods ,4,CEE 350,,
CEE,459,Ecohydraulics ,4,,,
CEE,460,Steel Structures I ,3,CEE 360,,
CEE,461,Reinforced Concrete I ,3,CEE 360,,
CEE,462,Steel Structures II ,3 or 4,CEE 460,,
CEE,463,Reinforced Concrete II ,3 or 4,CEE 461,,
CEE,465,Design of Structural Systems ,3,Credit in either CEE 460 or CEE 461 with concurrent registration in the other,,
CEE,467,Masonry Structures ,3 or 4,CEE 461,,
CEE,468,Prestressed Concrete ,3 or 4,CEE 461,,
CEE,469,Wood Structures ,3 or 4,CEE 460 or CEE 461,,
CEE,470,Structural Analysis ,4,CEE 360,,
CEE,471,Structural Mechanics ,3 or 4,MATH 285 and TAM 251,,
CEE,472,Structural Dynamics I ,3 or 4,"CEE 360, MATH 285, and TAM 212",,
CEE,473,Wind Effects on Structures ,4,"CEE 202 or STAT 400, TAM 335, and CEE 360",,
CEE,474,Mechanics of Additive Manufacturing ,3 or 4,"MSE 280, or CEE 300, or ME 330, or CEE 471, or consent of instructor",,
CEE,483,Soil Mechanics and Behavior ,4,CEE 380,,
CEE,484,Applied Soil Mechanics ,3 or 4,Credit or Concurrent registration in CEE 483,,
CEE,490,Computer Methods ,3 or 4,CEE 360 and TAM 335,,
CEE,491,Decision and Risk Analysis ,3 or 4,CEE 202,,
CEE,492,Data Science for Civil and Environmental Engineering ,3 or 4,"CS 101; CEE 202; and CEE 300, CEE 330, or CEE 360",,
CEE,493,Sustainable Design Eng Tech ,4,CEE 340 or Graduate Standing,,
CEE,495,Professional Practice ,0,,,
CEE,497,Independent Study ,1 to 16,Consent of instructor,,
CEE,498,Special Topics ,1 to 4,,,
CEE,502,Advanced Cement Chemistry ,4,CEE 401,,
CEE,503,Constr Matls Deterioration ,4,CEE 401 or CEE 405,,
CEE,504,Infrastructure NDE Methods ,4,CEE 401 or CEE 405,,
CEE,505,Transportation Soil Stabilization ,4,CEE 483,,
CEE,506,Pavement Design II ,4,CEE 406,,
CEE,508,Pavement Evaluation and Rehab ,4,CEE 406,,
CEE,509,Transportation Soils ,4,CEE 483,,
CEE,511,Railway Terminal Design and Operations ,4,CEE 408 or CEE 409 or CEE 411,,
CEE,512,Logistics Systems Analysis ,4,CEE 310 and IE 310,,
CEE,515,Traffic Flow Theory ,4,CEE 416 and knowledge of probability and statistics,,
CEE,517,Traffic Signal Systems ,4,CEE 416,,
CEE,521,Building Information Modeling ,4,"CEE 420, CEE 421 and CEE 422 are recommended",,
CEE,522,Visual Data Analytics ,4,"CEE 420, CEE 421 and CEE 422 recommended",,
CEE,524,Construction Law ,4,"CEE 420, CEE 421, and CEE 422",,
CEE,525,Construction Case Studies ,4,"Two of CEE 420, CEE 421, and CEE 422",,
CEE,526,Construction Optimization ,4,"One of CEE 420, CEE 421 or CEE 422",,
CEE,528,Construction Data Modeling ,4,"Two of CEE 420, CEE 421, CEE 422",,
CEE,534,Surface Water Quality Modeling ,4,"MATH 285, CEE 442, and CEE 451",,
CEE,535,Environmental Systems II ,4,CEE 202 and CEE 434,,
CEE,537,Water Quality Control Proc I ,4,Credit or concurrent registration in CEE 442 and CEE 443,,
CEE,538,Water Quality Control Proc II ,4,CEE 442 and CEE 443; credit or concurrent registration in CEE 444,,
CEE,540,Remediation Design ,4,CEE 440,,
CEE,543,Env Organic Chemistry ,4,CEE 443 or NRES 490,,
CEE,544,Advanced Surface Science ,4,CEE 442,,
CEE,545,Aerosol Sampling and Analysis ,4,CEE 441,,
CEE,550,Hydroclimatology ,4,CEE 450,,
CEE,551,Open-Channel Hydraulics ,4,CEE 451,,
CEE,552,River Basin Management ,4,CEE 350 and CEE 434,,
CEE,553,River Morphodynamics ,4,TAM 335,,
CEE,554,Hydrologic Variability ,4,CEE 450,,
CEE,555,Mixing in Environmental Flows ,4,MATH 285 and TAM 335,,
CEE,556,Hydrocomplexity ,4,CEE 450,,
CEE,557,Groundwater Modeling ,4,CEE 457 and MATH 285,,
CEE,558,"Environmental Hydrodynamics: Modeling of Boundary-layer Flows in Rivers, Lakes and Oceans ",4,CEE 451,,
CEE,559,Sediment Transport ,4,CEE 551,,
CEE,560,Steel Structures III ,4,CEE 462,,
CEE,562,Highway Bridge Design ,4,"CEE 460, CEE 461, CEE 472",,
CEE,570,Finite Element Methods ,4,CEE 471 or TAM 551,,
CEE,571,Computational Plates & Shells ,4,CEE 471 or TAM 551,,
CEE,572,Earthquake Engineering ,4,CEE 472,,
CEE,573,Structural Dynamics II ,4,CEE 472,,
CEE,574,Probabilistic Loads and Design ,4,CEE 202 and CEE 472,,
CEE,575,Fracture and Fatigue ,4,"One of CEE 471, TAM 451, TAM 551",,
CEE,576,Nonlinear Finite Elements ,4,CEE 471 or TAM 445; CEE 470 or ME 471,,
CEE,577,Computational Inelasticity ,4,CEE 471 or TAM 551; CEE 570 or ME 471,,
CEE,578,Structural Design Optimization ,4,CEE 470,,
CEE,580,Excavation and Support Systems ,4,Credit or concurrent registration in CEE 484,,
CEE,581,"Dams, Embankments, and Slopes ",4,CEE 483 - Applied Soil Mechanics,,
CEE,582,Consolidation of Clays ,4,CEE 483,,
CEE,583,Shear Strength of Soils ,4,CEE 483,,
CEE,585,Deep Foundations ,4,CEE 484,,
CEE,586,Rock Mechanics and Behavior ,4,CEE 483 and TAM 451,,
CEE,587,Applied Rock Mechanics ,4,CEE 586,,
CEE,588,Geotechnical Earthquake Engrg ,4,CEE 472 and CEE 483,,
CEE,589,Computational Geomechanics ,4,CEE 483,,
CEE,590,Geotechnical Field Measurement ,4,CEE 483 and CEE 484,,
CEE,591,Reliability Analysis ,4,CEE 491,,
CEE,592,Sustainable Urban Systems ,4,"One of ATMS 421, CEE 491, NRES 439, UP 456, UP 480, or equivalent course related to sustainable urban systems; and one of NRES 454, UP 418, GEOG 480, or equivalent course related to geographic information systems (GIS)",,
CEE,593,Tunneling in Soil and Rock ,4,CEE 483 required,,
CEE,595,Seminar ,0 to 1,,,
CEE,597,Independent Study ,1 to 16,Consent of instructor,,
CEE,598,Special Topics ,1 to 4,,,
CEE,599,Thesis Research ,0 to 16,,,
CHBE,101,Hidden World of Engineering ,3,,NAT,PS
CHBE,121,CHBE Profession ,1,CHEM 102 or CHEM 202,,
CHBE,199,Undergraduate Open Seminar ,1 to 5,,,
CHBE,202,Cooperative Education Practice ,0,,,
CHBE,210,CHBE Internship ,0,"Completion of freshman year or equivalent, or consent of Director of Cooperative Education in Chemical and Biomolecular Engineering",,
CHBE,221,Principles of CHE ,3,CHEM 104 or CHEM 204; credit or concurrent registration in CS 101,,
CHBE,297,Individual Study Sophomores ,1 to 3,Sophomore standing and consent of instructor,,
CHBE,321,Thermodynamics ,4,CHBE 221 and MATH 241,,
CHBE,397,Individual Study for Juniors ,1 to 3,Junior standing and consent of instructor,,
CHBE,411,Probability and Statistics for ChBE ,3,MATH 231,,
CHBE,412,Computational Tools in Chemical Engineering ,3,,,
CHBE,413,Data Science for Chemistry and Engineering ,4,"MATH 225, MATH 227, MATH 257, or MATH 415",,
CHBE,415,Chemical Engineering Data Science Experience ,3,"CHBE 411, IE 300, or STAT 400, plus instructor approval",,
CHBE,421,Momentum and Heat Transfer ,4,CHBE 221 and MATH 241,,
CHBE,422,Mass Transfer Operations ,4,CHBE 321 and CHBE 421,,
CHBE,424,Chemical Reaction Engineering ,3,Credit or registration in CHBE 422,,
CHBE,430,Unit Operations Laboratory ,4,CHBE 422; credit or concurrent registration in CHBE 424; senior standing in Chemical and Biomolecular Engineering,,
CHBE,431,Process Design ,4,CHBE 422 and CHBE 424,ACP,
CHBE,440,Process Control and Dynamics ,3,CHBE 421; MATH 284 OR MATH 285 OR MATH 286; CS 101,,
CHBE,451,Transport Phenomena ,3,CHBE 421; MATH 285,,
CHBE,452,Chemical Kinetics & Catalysis ,3,CHEM 442 or CHBE 321,,
CHBE,453,Electrochemical Engineering ,2 or 3,Senior standing in physical science or engineering,,
CHBE,454,CHBE Projects ,2,Senior standing in Chemical and Biomolecular Engineering,,
CHBE,455,Polymers Synthesis and Industrial Applications ,3,,,
CHBE,456,Polymer Science & Engineering ,3,CHBE 321; credit or concurrent registration in CHBE 421; CHEM 444,,
CHBE,458,Synthetic Nanomaterials ,3,"CHEM 102 and CHEM 104, OR CHEM 202 and CHEM 204, or equivalents",,
CHBE,459,Polymer Rheology ,3,Restricted to undergraduates,,
CHBE,461,Functional Materials Assembly ,3,"CHBE 321, MATH 285, and MATH 257 or MATH 415",,
CHBE,471,Biochemical Engineering ,3 or 4,"Junior, senior, or graduate standing, or consent of instructor",,
CHBE,472,Techniques in Biomolecular Eng ,3 or 4,"CHEM 202, CHEM 203, CHEM 204 or equivalent; MATH 220 or MATH 221; PHYS 211, PHYS 214 or equivalent; MCB 450",,
CHBE,473,Biomolecular Engineering ,3 or 4,,,
CHBE,474,Metabolic Engineering ,3 or 4,MATH 225 and MATH 285,,
CHBE,475,Tissue Engineering ,3,,,
CHBE,476,Biotransport ,3,,,
CHBE,478,Bioenergy Technology ,3,,,
CHBE,481,Chemical Process Safety ,3,"CHBE 321, CHBE 421 and CHBE 422 are strongly recommended",,
CHBE,494,Special Topics ,1 to 3,Senior standing in Chemical and Biomolecular Engineering or consent of instructor,,
CHBE,496,Undergraduate Research Abroad ,1 to 3,Evidence of adequate preparation for such study; consent of faculty member supervising the work (who will have examined the proposed research plan); and approval of the department,,
CHBE,497,Individual Study for Seniors ,1 to 3,Senior standing and consent of instructor,,
CHBE,499,Senior Thesis ,1 to 6,,,
CHBE,510,Graduate CHBE Internship ,0,Graduate standing only,,
CHBE,513,Advanced Transport Phenomena ,4,CHBE 521 and CHBE 421; or 400 level course in transport phenomena; or consent of instructor,,
CHBE,516,Reactor Process Engineering ,4,"Courses in mathematics application in engineering, thermodynamics, reactor engineering, heat transfer and process control, such as CHBE 424, CHBE 321, CHBE 421, CHBE 440, MATH 284 or MATH 285 or MATH 286, or comparable level courses in other disciplines",,
